Regulation ID,Regulation Name,Regulation Status,Oversight Group,Risk Rating,Sub-Requirement ID,Sub-Requirement Name,Control ID,Control Name,Impacted Location
REG-00000062,Regulation 000000FB,Active,Business Group,Medium ,,,,,"Canada,US"
REG-00000062,Regulation 000000FB,Active,Business Group,Medium ,,,,,"Canada,Europe,US"
REG-00000062,Regulation 000000FB,Active,Business Group,Medium ,,,,,Canada
REG-00000062,Regulation 000000FB,Active,Business Group,Medium ,,,,,Canada
REG-00000062,Regulation 000000FB,Active,Business Group,Medium ,,,,,"Canada,Europe,US"
REG-00000062,Regulation 000000FB,Active,Business Group,Medium ,RQMT-00005170,Sub-Requirement 0NJP0,,,"Canada,US"
REG-00000062,Regulation 000000FB,Active,Business Group,Medium ,RQMT-00005168,Sub-Requirement 0NJOQ,,,"Canada,Europe,US"
REG-00000062,Regulation 000000FB,Active,Business Group,Medium ,RQMT-00005029,Sub-Requirement 0N0KR,,,"Canada,Europe,US"
REG-00000062,Regulation 000000FB,Active,Business Group,Medium ,RQMT-00004947,Sub-Requirement 0MRMP,,,"Canada,US"
REG-00000062,Regulation 000000FB,Active,Business Group,Medium ,RQMT-00004666,Sub-Requirement 0MOOO,,,"Canada,Europe,US"
REG-00000062,Regulation 000000FB,Active,Business Group,Medium ,RQMT-00004651,Sub-Requirement 0MONJ,,,"Canada,US"
REG-00000062,Regulation 000000FB,Active,Business Group,Medium ,RQMT-00004313,Sub-Requirement 0MLJL,,,Canada
REG-00000062,Regulation 000000FB,Active,Business Group,Medium ,RQMT-00004305,Sub-Requirement 0ML0N,,,"Canada,Europe,US"
REG-00000062,Regulation 000000FB,Active,Business Group,Medium ,RQMT-00004262,Sub-Requirement 0MKOK,,,Canada
REG-00000062,Regulation 000000FB,Active,Business Group,Medium ,RQMT-00004257,Sub-Requirement 0MKNP,,,"Canada,US"
REG-00000062,Regulation 000000FB,Active,Business Group,Medium ,RQMT-00004094,Sub-Requirement 0M0RM,,,Canada
REG-00000062,Regulation 000000FB,Active,Business Group,Medium ,RQMT-00003686,Sub-Requirement 0LOQO,,,"Canada,Europe,US"
REG-00000062,Regulation 000000FB,Active,Business Group,Medium ,RQMT-00002342,Sub-Requirement 0KLMK,,,Canada
REG-00000062,Regulation 000000FB,Active,Business Group,Medium ,RQMT-00002102,Sub-Requirement 0KJ0K,,,"Canada,Europe,US"
REG-00000062,Regulation 000000FB,Active,Business Group,Medium ,RQMT-00002070,Sub-Requirement 0K0P0,,,"Canada,US"
REG-00000064,Regulation 000000FD,Expired,Business Group,,RQMT-00000794,Sub-Requirement 00PRM,,,"Canada,Europe,US"
REG-00000064,Regulation 000000FD,Expired,Business Group,,RQMT-00005028,Sub-Requirement 0N0KQ,,,Canada
REG-00000064,Regulation 000000FD,Expired,Business Group,,RQMT-00004985,Sub-Requirement 0MRQN,,,"Canada,US"
REG-00000064,Regulation 000000FD,Expired,Business Group,,RQMT-00004091,Sub-Requirement 0M0RJ,,,"Canada,US"
REG-00000064,Regulation 000000FD,Expired,Business Group,,RQMT-00001091,Sub-Requirement 0J0RJ,,,"Canada,Europe,US"
REG-00000064,Regulation 000000FD,Expired,Business Group,,RQMT-00000823,Sub-Requirement 00QKL,,,"Canada,US"
REG-00000064,Regulation 000000FD,Expired,Business Group,,RQMT-00000822,Sub-Requirement 00QKK,,,Canada
REG-00000064,Regulation 000000FD,Expired,Business Group,,RQMT-00000798,Sub-Requirement 00PRQ,,,"Canada,Europe,US"
REG-00000064,Regulation 000000FD,Expired,Business Group,,RQMT-00000796,Sub-Requirement 00PRO,,,"Canada,US"
REG-00000065,Regulation 000000FE,Active,Legal Group,Low ,RQMT-00005036,Sub-Requirement 0N0LO,,,"Canada,Europe,US"
REG-00000067,Regulation 000000FG,Expired,Legal Group,,RQMT-00004086,Sub-Requirement 0M0QO,,,Canada
REG-00000068,Regulation 000000FH,Active,Business Group,Medium ,RQMT-00001441,Sub-Requirement 0JMMJ,,,"Canada,Europe,US"
REG-00000068,Regulation 000000FH,Active,Business Group,Medium ,,,CTRL-00005438,Control  - FXGMIPDSHCAUGC,"Canada,US"
REG-00000068,Regulation 000000FH,Active,Business Group,Medium ,,,CTRL-00003896,Control  - THZKBYBKGTFWWC,Canada
REG-00000068,Regulation 000000FH,Active,Business Group,Medium ,,,CTRL-00002116,Control  - OABRLJJMHXTXJF,"Canada,US"
REG-00000068,Regulation 000000FH,Active,Business Group,Medium ,,,CTRL-00001224,Control  - POVOOKFWHOCREV,Canada
REG-00000068,Regulation 000000FH,Active,Business Group,Medium ,,,CTRL-00001104,Control  - YRNVXEABBVIYRP,"Canada,US"
REG-00000068,Regulation 000000FH,Active,Business Group,Medium ,,,CTRL-00001077,Control  - EPXFJFUYSGUJEE,"Canada,Europe,US"
REG-00000068,Regulation 000000FH,Active,Business Group,Medium ,,,CTRL-00000971,Control  - FTLSTRUGEVSXLC,"Canada,US"
REG-00000068,Regulation 000000FH,Active,Business Group,Medium ,,,CTRL-00000824,Control  - BCLPWLBTZINYIO,"Canada,Europe,US"
REG-00000068,Regulation 000000FH,Active,Business Group,Medium ,,,,,"Canada,Europe,US"
REG-00000070,Regulation 000000G0,Active,Business Group,Low ,RQMT-00003622,Sub-Requirement 0LOKK,,,"Canada,Europe,US"
REG-00000070,Regulation 000000G0,Active,Business Group,Low ,RQMT-00025517,Sub-Requirement KNNJP,,,"Canada,Europe,US"
REG-00000070,Regulation 000000G0,Active,Business Group,Low ,RQMT-00012672,Sub-Requirement JKOPK,,,"Canada,Europe,US"
REG-00000070,Regulation 000000G0,Active,Business Group,Low ,RQMT-00005224,Sub-Requirement 0NKKM,,,"Canada,Europe,US"
REG-00000070,Regulation 000000G0,Active,Business Group,Low ,RQMT-00005178,Sub-Requirement 0NJPQ,,,"Canada,Europe,US"
REG-00000070,Regulation 000000G0,Active,Business Group,Low ,RQMT-00003837,Sub-Requirement 0LQLP,,,"Canada,Europe,US"
REG-00000071,Regulation 000000GA,Active,Risk Group,Low ,RQMT-00001869,Sub-Requirement 0JQOR,,,"Canada,Europe,US"
REG-00000071,Regulation 000000GA,Active,Risk Group,Low ,,,,,"Canada,Europe,US"
REG-00000071,Regulation 000000GA,Active,Risk Group,Low ,,,,,Canada
REG-00000071,Regulation 000000GA,Active,Risk Group,Low ,RQMT-00008620,Sub-Requirement 0QOK0,,,"Canada,Europe,US"
REG-00000073,Regulation 000000GC,Active,Business Group,Low ,RQMT-00001970,Sub-Requirement 0JRP0,,,Canada
REG-00000073,Regulation 000000GC,Active,Business Group,Low ,RQMT-00004323,Sub-Requirement 0MLKL,,,"Canada,US"
REG-00000073,Regulation 000000GC,Active,Business Group,Low ,RQMT-00003830,Sub-Requirement 0LQL0,,,"Canada,US"
REG-00000073,Regulation 000000GC,Active,Business Group,Low ,RQMT-00003772,Sub-Requirement 0LPPK,,,"Canada,US"
REG-00000073,Regulation 000000GC,Active,Business Group,Low ,RQMT-00003309,Sub-Requirement 0LL0R,,,"Canada,Europe,US"
REG-00000073,Regulation 000000GC,Active,Business Group,Low ,RQMT-00002026,Sub-Requirement 0K0KO,,,Canada
REG-00000073,Regulation 000000GC,Active,Business Group,Low ,RQMT-00002025,Sub-Requirement 0K0KN,,,"Canada,US"
REG-00000073,Regulation 000000GC,Active,Business Group,Low ,RQMT-00001972,Sub-Requirement 0JRPK,,,"Canada,US"
REG-00000073,Regulation 000000GC,Active,Business Group,Low ,RQMT-00001971,Sub-Requirement 0JRPJ,,,"Canada,Europe,US"
REG-00000074,Regulation 000000GD,Active,Business Group,Low ,RQMT-00001508,Sub-Requirement 0JN0Q,,,"Canada,Europe,US"
REG-00000074,Regulation 000000GD,Active,Business Group,Low ,,,CTRL-00002116,Control  - OABRLJJMHXTXJF,"Canada,US"
REG-00000074,Regulation 000000GD,Active,Business Group,Low ,,,,,"Canada,Europe,US"
REG-00000074,Regulation 000000GD,Active,Business Group,Low ,,,,,"Canada,Europe,US"
REG-00000075,Regulation 000000GE,Active,Business Group,Medium ,RQMT-00002936,Sub-Requirement 0KRLO,,,"Canada,Europe,US"
REG-00000075,Regulation 000000GE,Active,Business Group,Medium ,,,CTRL-00003896,Control  - THZKBYBKGTFWWC,Canada
REG-00000075,Regulation 000000GE,Active,Business Group,Medium ,,,CTRL-00003646,Control  - GHWJGWZJUXBQDR,"Canada,Europe,US"
REG-00000075,Regulation 000000GE,Active,Business Group,Medium ,,,CTRL-00003091,Control  - CTXRRQVMDCIUTV,Canada
REG-00000075,Regulation 000000GE,Active,Business Group,Medium ,,,CTRL-00002993,Control  - FEZFMRYFBMVADD,Canada
REG-00000075,Regulation 000000GE,Active,Business Group,Medium ,,,CTRL-00002990,Control  - XSFYLYZXWVXUEY,Canada
REG-00000075,Regulation 000000GE,Active,Business Group,Medium ,,,CTRL-00002988,Control  - RKBCWVCABAEBFG,Canada
REG-00000075,Regulation 000000GE,Active,Business Group,Medium ,,,CTRL-00002116,Control  - OABRLJJMHXTXJF,Canada
REG-00000075,Regulation 000000GE,Active,Business Group,Medium ,,,CTRL-00000443,Control  - ZVUHSQMHQSQERW,"Canada,US"
REG-00000075,Regulation 000000GE,Active,Business Group,Medium ,,,CTRL-00000305,Control  - XYGQRPPTFQIZJG,Canada
REG-00000075,Regulation 000000GE,Active,Business Group,Medium ,,,,,"Canada,US"
REG-00000075,Regulation 000000GE,Active,Business Group,Medium ,,,,,Canada
REG-00000075,Regulation 000000GE,Active,Business Group,Medium ,,,,,Canada
REG-00000075,Regulation 000000GE,Active,Business Group,Medium ,,,,,"Canada,US"
REG-00000075,Regulation 000000GE,Active,Business Group,Medium ,RQMT-00008073,Sub-Requirement 0Q0PL,,,"Canada,Europe,US"
REG-00000080,Regulation 000000H0,Expired,Legal Group,,RQMT-00000888,Sub-Requirement 00QQQ,,,"Canada,Europe,US"
REG-00000080,Regulation 000000H0,Expired,Legal Group,,RQMT-00003305,Sub-Requirement 0LL0N,,,"Canada,US"
REG-00000080,Regulation 000000H0,Expired,Legal Group,,RQMT-00002794,Sub-Requirement 0KPRM,,,"Canada,US"
REG-00000080,Regulation 000000H0,Expired,Legal Group,,RQMT-00002673,Sub-Requirement 0KOPL,,,Canada
REG-00000080,Regulation 000000H0,Expired,Legal Group,,RQMT-00002657,Sub-Requirement 0KONP,,,"Canada,Europe,US"
REG-00000080,Regulation 000000H0,Expired,Legal Group,,RQMT-00002645,Sub-Requirement 0KOMN,,,"Canada,Europe,US"
REG-00000081,Regulation 000000HA,Active,Legal Group,High ,RQMT-00001391,Sub-Requirement 0JLRJ,,,"Canada,Europe,US"
REG-00000081,Regulation 000000HA,Active,Legal Group,High ,,,,,"Canada,Europe,US"
REG-00000081,Regulation 000000HA,Active,Legal Group,High ,,,,,"Canada,Europe,US"
REG-00000081,Regulation 000000HA,Active,Legal Group,High ,RQMT-00005218,Sub-Requirement 0NKJQ,,,"Canada,Europe,US"
REG-00000081,Regulation 000000HA,Active,Legal Group,High ,RQMT-00004971,Sub-Requirement 0MRPJ,,,Canada
REG-00000081,Regulation 000000HA,Active,Legal Group,High ,RQMT-00004662,Sub-Requirement 0MOOK,,,"Canada,Europe,US"
REG-00000081,Regulation 000000HA,Active,Legal Group,High ,RQMT-00004630,Sub-Requirement 0MOL0,,,"Canada,US"
REG-00000081,Regulation 000000HA,Active,Legal Group,High ,RQMT-00004528,Sub-Requirement 0MNKQ,,,"Canada,US"
REG-00000081,Regulation 000000HA,Active,Legal Group,High ,RQMT-00003186,Sub-Requirement 0LJQO,,,"Canada,US"
REG-00000081,Regulation 000000HA,Active,Legal Group,High ,,,CTRL-00003895,Control  - XGUUHJBZEHJHPK,Canada
REG-00000081,Regulation 000000HA,Active,Legal Group,High ,,,CTRL-00001177,Control  - JQGQGIQSXRJBMH,Canada
REG-00000081,Regulation 000000HA,Active,Legal Group,High ,,,CTRL-00000996,Control  - CXZGHXIZMZFJQL,"Canada,Europe,US"
REG-00000081,Regulation 000000HA,Active,Legal Group,High ,,,CTRL-00000788,Control  - NZVGETEMZHGSOX,"Canada,US"
REG-00000081,Regulation 000000HA,Active,Legal Group,High ,,,,,Canada
REG-00000081,Regulation 000000HA,Active,Legal Group,High ,,,,,"Canada,Europe,US"
REG-00000081,Regulation 000000HA,Active,Legal Group,High ,RQMT-00001842,Sub-Requirement 0JQMK,,,Canada
REG-00000086,Regulation 000000HF,Expired,Legal Group,,RQMT-00002111,Sub-Requirement 0KJJJ,,,Canada
REG-00000092,Regulation 000000IB,Expired,Legal Group,,RQMT-00000780,Sub-Requirement 00PQ0,,,Canada
REG-00000092,Regulation 000000IB,Expired,Legal Group,,RQMT-00005022,Sub-Requirement 0N0KK,,,Canada
REG-00000092,Regulation 000000IB,Expired,Legal Group,,RQMT-00003550,Sub-Requirement 0LNN0,,,"Canada,Europe,US"
REG-00000094,Regulation 000000ID,Active,Legal Group,Low ,RQMT-00001396,Sub-Requirement 0JLRO,,,"Canada,US"
REG-00000097,Regulation 000000IG,Active,Risk Group,Low ,RQMT-00002119,Sub-Requirement 0KJJR,,,Canada
REG-00000097,Regulation 000000IG,Active,Risk Group,Low ,RQMT-00003435,Sub-Requirement 0LMLN,,,"Canada,US"
REG-00000098,Regulation 000000IH,Active,Legal Group,Low ,RQMT-00000999,Sub-Requirement 00RRR,,,"Canada,Europe,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00003076,Control  - VRALJYMDOTEWNW,"Canada,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00003072,Control  - UUQJGMVTLQAGJB,"Canada,Europe,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00002814,Control  - RJNGKQTNNVQZGL,"Canada,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00002123,Control  - WGJYWGSZUUAIAF,Canada
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00003069,Control  - HXSEKBTYOKTBDN,Canada
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00002118,Control  - JDSJHERWOWTKPE,Canada
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00002116,Control  - OABRLJJMHXTXJF,"Canada,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00003067,Control  - POEHYYJSBZCFZV,Canada
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00003066,Control  - BWLQNCBKWHZYMK,Canada
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00003065,Control  - WEBPIVTHAZEFDN,"Canada,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00001446,Control  - VMSHFKSWZZTQAH,Canada
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00001224,Control  - POVOOKFWHOCREV,"Canada,Europe,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00003064,Control  - GVCDABCYHUJIAI,"Canada,Europe,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00003063,Control  - PAODCRBDSPMZXR,Canada
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00000824,Control  - BCLPWLBTZINYIO,Canada
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00000764,Control  - DMUXGDLUWUNVMP,"Canada,Europe,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00004722,Control  - EHUEQLDAHHKYPW,"Canada,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00004709,Control  - VHKVTBGSVABAHT,"Canada,Europe,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00003062,Control  - CVUPCWSGUEGEJK,Canada
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00003061,Control  - YQZQJMAUQEHZGJ,"Canada,Europe,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00000296,Control  - DWFXRHHOUWHFKL,"Canada,Europe,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,,,"Canada,Europe,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00003059,Control  - HFDXDKHCASKNZX,Canada
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00003058,Control  - YYXAMFOKCNKSKE,Canada
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,,,"Canada,Europe,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,,,"Canada,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,,,Canada
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00005573,Control  - EFCNYOLNCIQPLU,"Canada,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00005572,Control  - GNSWHTBJDYAJOP,Canada
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00005438,Control  - FXGMIPDSHCAUGC,Canada
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00003056,Control  - FYQJEZYTVVZUYA,Canada
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00003055,Control  - AIGKLFPDYWPLKZ,"Canada,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,RQMT-00021241,Sub-Requirement KJKMJ,,,Canada
REG-00000099,Regulation 000000II,Active,Business Group,High ,RQMT-00015503,Sub-Requirement JNN0L,,,Canada
REG-00000099,Regulation 000000II,Active,Business Group,High ,RQMT-00014187,Sub-Requirement JMJQP,,,"Canada,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00003050,Control  - FHGGKZQXUERJMG,Canada
REG-00000099,Regulation 000000II,Active,Business Group,High ,RQMT-00014186,Sub-Requirement JMJQO,,,"Canada,Europe,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,RQMT-00014185,Sub-Requirement JMJQN,,,"Canada,Europe,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,RQMT-00014184,Sub-Requirement JMJQM,,,Canada
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00002994,Control  - MTPKWWPTENKEXC,"Canada,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00002993,Control  - FEZFMRYFBMVADD,Canada
REG-00000099,Regulation 000000II,Active,Business Group,High ,RQMT-00014183,Sub-Requirement JMJQL,,,"Canada,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,RQMT-00014182,Sub-Requirement JMJQK,,,"Canada,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,RQMT-00014181,Sub-Requirement JMJQJ,,,"Canada,Europe,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00004778,Control  - CBZVDXSPMKJOWS,"Canada,Europe,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00002992,Control  - WCYJOIZIVNUFMJ,Canada
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00002991,Control  - DLLUZPKPOCLLPC,"Canada,Europe,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,RQMT-00014180,Sub-Requirement JMJQ0,,,Canada
REG-00000099,Regulation 000000II,Active,Business Group,High ,RQMT-00014179,Sub-Requirement JMJPR,,,"Canada,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00002990,Control  - XSFYLYZXWVXUEY,Canada
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00002988,Control  - RKBCWVCABAEBFG,"Canada,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00002987,Control  - KFLLOYTOWHKSHY,"Canada,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00002986,Control  - UQXULQWNJFWFBI,"Canada,Europe,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00002985,Control  - IFRAHICILLJFAV,"Canada,Europe,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00003098,Control  - YTNWCFXEQULDHD,Canada
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00002949,Control  - JJDKOSLLIIKSOK,"Canada,Europe,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00002948,Control  - EYOQCYMIKWMRTT,"Canada,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00003091,Control  - CTXRRQVMDCIUTV,Canada
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00003083,Control  - TIYBZPYCMJHSIL,"Canada,Europe,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00003079,Control  - UKOQCSYNYSPFOZ,"Canada,Europe,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00002816,Control  - YHCLLZCZKTULSS,"Canada,Europe,US"
REG-00000099,Regulation 000000II,Active,Business Group,High ,,,CTRL-00003078,Control  - ADNXCQHQHMAPSB,Canada
REG-00000102,Regulation 00000A0B,Expired,Business Group,,,,,,Canada
REG-00000102,Regulation 00000A0B,Expired,Business Group,,,,,,"Canada,Europe,US"
REG-00000102,Regulation 00000A0B,Expired,Business Group,,,,,,"Canada,US"
REG-00000102,Regulation 00000A0B,Expired,Business Group,,,,,,"Canada,Europe,US"
REG-00000105,Regulation 00000A0E,Active,Legal Group,Low ,RQMT-00003182,Sub-Requirement 0LJQK,,,Canada
REG-00000105,Regulation 00000A0E,Active,Legal Group,Low ,,,CTRL-00004553,Control  - IJSLPYSPVNVJMT,Canada
REG-00000110,Regulation 00000AA0,Expired,Compliance Group,,RQMT-00001309,Sub-Requirement 0JL0R,,,"Canada,Europe,US"
REG-00000110,Regulation 00000AA0,Expired,Compliance Group,,,,,,"Canada,Europe,US"
REG-00000110,Regulation 00000AA0,Expired,Compliance Group,,,,,,Canada
REG-00000110,Regulation 00000AA0,Expired,Compliance Group,,,,,,"Canada,US"
REG-00000110,Regulation 00000AA0,Expired,Compliance Group,,,,,,"Canada,US"
REG-00000110,Regulation 00000AA0,Expired,Compliance Group,,,,,,Canada
REG-00000110,Regulation 00000AA0,Expired,Compliance Group,,,,,,"Canada,US"
REG-00000110,Regulation 00000AA0,Expired,Compliance Group,,,,,,"Canada,US"
REG-00000110,Regulation 00000AA0,Expired,Compliance Group,,RQMT-00005158,Sub-Requirement 0NJNQ,,,Canada
REG-00000110,Regulation 00000AA0,Expired,Compliance Group,,RQMT-00005150,Sub-Requirement 0NJN0,,,"Canada,Europe,US"
REG-00000110,Regulation 00000AA0,Expired,Compliance Group,,RQMT-00005141,Sub-Requirement 0NJMJ,,,"Canada,Europe,US"
REG-00000110,Regulation 00000AA0,Expired,Compliance Group,,RQMT-00005140,Sub-Requirement 0NJM0,,,"Canada,Europe,US"
REG-00000110,Regulation 00000AA0,Expired,Compliance Group,,RQMT-00002009,Sub-Requirement 0K00R,,,Canada
REG-00000110,Regulation 00000AA0,Expired,Compliance Group,,RQMT-00001938,Sub-Requirement 0JRLQ,,,Canada
REG-00000110,Regulation 00000AA0,Expired,Compliance Group,,RQMT-00001902,Sub-Requirement 0JR0K,,,"Canada,Europe,US"
